data,label,new_label
"{'id': '92L1PR', 'data': ""I don't have driving licence"", 'message_order': 2, 'comments': ['']}",greeting,4
"{'id': 'F3OFHG', 'data': 'Iam not interested in delivery job', 'message_order': 4, 'comments': ['']}",whoAreYou,5
"{'id': '7MNRCQ', 'data': 'Hii', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'ZKQLKO', 'data': 'where is the job location', 'message_order': 2, 'comments': ['']}",whoAreYou,1
"{'id': 'LL6AT9', 'data': 'Ohk', 'message_order': 3, 'comments': ['']}",greeting,2
"{'id': 'NC1HSB', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,2
"{'id': '84N0S8', 'data': 'Hello sir', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': '1ACHIO', 'data': 'Bt mere pas vehicle nh hai', 'message_order': 1, 'comments': ['']}",dontMeetRequirements,4
"{'id': 'HVNNUY', 'data': 'Okay', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'IGO7F2', 'data': 'K, fine', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'OA6JII', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': 'HB14TI', 'data': 'where are you from in job', 'message_order': 0, 'comments': ['']}",greeting,1
"{'id': 'AJ4WSI', 'data': 'Hello', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'XPMG0A', 'data': 'Hii', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': 'I7WRIB', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",whoAreYou,2
"{'id': 'KY56LC', 'data': 'I have no bike', 'message_order': 0, 'comments': ['']}",whoAreYou,4
"{'id': 'JMJTL9', 'data': 'bro Wr I should come', 'message_order': 4, 'comments': ['']}",notInterested,1
"{'id': 'UJ3XPA', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': '1XSB47', 'data': 'Thank you Sir', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'DCKF5V', 'data': 'Morning', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'O1ZXH9', 'data': 'Soory i have no driving Lance', 'message_order': 0, 'comments': ['']}",greeting,4
"{'id': 'WC34RH', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou,3
"{'id': '19EF4D', 'data': ""Yes im interested but don't have a two wheeler sir"", 'message_order': 0, 'comments': ['']}",greeting,4
"{'id': 'XULZHJ', 'data': 'K', 'message_order': 0, 'comments': ['']}",whoAreYou,2
"{'id': '79N6FZ', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,2
"{'id': '7AP1SC', 'data': 'Oky', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': 'S820CU', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",greeting,2
"{'id': 'KH7EKG', 'data': 'Hai', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'I504LY', 'data': 'I hv LL', 'message_order': 0, 'comments': ['']}",notInterested,6
"{'id': '1VXAIG', 'data': 'Ok thaynku gd night jab par', 'message_order': 3, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'PNFFMO', 'data': 'I have LL', 'message_order': 5, 'comments': ['']}",whoAreYou,6
"{'id': '7CHB8S', 'data': 'Sorry', 'message_order': 4, 'comments': ['']}",notInterested,4
"{'id': 'IMHT87', 'data': 'Hii', 'message_order': 2, 'comments': ['']}",whoAreYou,3
"{'id': 'QN5CN0', 'data': 'Hii', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'I3ZYYK', 'data': 'Nahi dena mujhe', 'message_order': 0, 'comments': ['']}",whoAreYou,5
"{'id': '8KYUB7', 'data': 'Okay', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': '5GSHEF', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'RO1WVH', 'data': 'How r u', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': '89RC51', 'data': 'In which place', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'IKZMAC', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'L6U8FL', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'TEKXZF', 'data': 'Job address location Mumbai pune', 'message_order': 0, 'comments': ['']}",notInterested,1
"{'id': '4AIT4Q', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': 'LFRUV9', 'data': 'OK. Tq', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'OOUXDZ', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",greeting,2
"{'id': '0MJ11H', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'HDUAYN', 'data': 'Kidar apko milna hi', 'message_order': 4, 'comments': ['']}",notInterested,1
"{'id': 'Q8W3KR', 'data': 'Merai pass bike nayi hai', 'message_order': 4, 'comments': ['']}",whoAreYou,4
"{'id': '2TBMES', 'data': 'Not both', 'message_order': 0, 'comments': ['']}",notInterested,4
"{'id': 'KJAYWQ', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'FEZ7HC', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': '6FUDO4', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': '5N1PIQ', 'data': 'How r u', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': '8VGRFQ', 'data': 'Wokey', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'J844OH', 'data': 'Wish', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'GVOU17', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': '558034', 'data': 'ok', 'message_order': 0, 'comments': ['']}",greeting,2
"{'id': 'NSP1K9', 'data': 'Kk', 'message_order': 0, 'comments': ['']}",notInterested,2
"{'id': '0UEJSS', 'data': 'Sry', 'message_order': 4, 'comments': ['']}",greeting,4
"{'id': 'RJNLY5', 'data': 'sir u r place Bangalore', 'message_order': 2, 'comments': ['']}",greeting,1
"{'id': 'DD659B', 'data': 'Hi sir', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'VIKEHJ', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': '79BF40', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'Y7365G', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou,3
"{'id': 'KZMVCM', 'data': 'hi', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'M9NCE2', 'data': 'Yeah', 'message_order': 0, 'comments': ['']}",whoAreYou,2
"{'id': '4FLHEM', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou,3
"{'id': 'WXGVI4', 'data': 'Kkk', 'message_order': 0, 'comments': ['']}",dontMeetRequirements,2
"{'id': 'LNUI4U', 'data': 'Lening license', 'message_order': 4, 'comments': ['']}",greeting,6
"{'id': 'CN6P4L', 'data': 'GOOD MORNING🙏🏻🙏🏻', 'message_order': 2, 'comments': ['']}",notInterested,3
"{'id': 'FL9D23', 'data': 'Hey', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'F17ZYY', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': 'CW282B', 'data': 'Marathi', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'RXVCEQ', 'data': 'Okk', 'message_order': 1, 'comments': ['']}",notInterested,2
"{'id': '1NTVZJ', 'data': 'Delivering location Chamrajpet Hanumantha Nagar Srinagar', 'message_order': 4, 'comments': ['']}",whoAreYou,1
"{'id': 'GKAYKW', 'data': 'Hii', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'I77DFN', 'data': 'Ur location', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'LMMZOJ', 'data': 'Where it is', 'message_order': 0, 'comments': ['']}",notInterested,1
"{'id': 'ENCFMY', 'data': 'I don’t have bike', 'message_order': 0, 'comments': ['']}",greeting,4
"{'id': '3TTNA5', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': 'WWYUHK', 'data': 'Learning is dhare', 'message_order': 1, 'comments': ['']}",dontMeetRequirements,6
"{'id': 'HX6QXU', 'data': 'I can not write', 'message_order': 5, 'comments': ['']}",whoAreYou,4
"{'id': 'DH6XOD', 'data': 'Ohk', 'message_order': 4, 'comments': ['']}",location,2
"{'id': 'K9L2A3', 'data': 'LL', 'message_order': 2, 'comments': ['']}",greeting,6
"{'id': 'WXSCUO', 'data': 'I have a no bike sir', 'message_order': 2, 'comments': ['']}",greeting,4
"{'id': '895JA8', 'data': 'Hiii', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'VPQ0GM', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': 'UGZO97', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': '06R0XI', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'V9IL7J', 'data': 'Yas', 'message_order': 0, 'comments': ['']}",whoAreYou,2
"{'id': 'MMN7P5', 'data': 'Where the place', 'message_order': 1, 'comments': ['']}",whoAreYou,1
"{'id': 'YN2D10', 'data': 'Sir', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': 'COBCDL', 'data': 'Bike nhi hai mere pass', 'message_order': 2, 'comments': ['']}",notInterested,4
"{'id': '478QTE', 'data': 'Hiii', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'YP3W2G', 'data': 'hi', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'MY6FWO', 'data': '1yes but present Learning Licence I am having', 'message_order': 1, 'comments': ['']}",whoAreYou,6
"{'id': '4K6RXR', 'data': 'Hello', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': '1R2IPY', 'data': 'Hiii innappndra', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'W1AE3I', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': 'KEFE0P', 'data': 'hi', 'message_order': 1, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'NP0EOJ', 'data': ""But i won't have dl"", 'message_order': 3, 'comments': ['']}",whoAreYou,4
"{'id': 'RZ4ZFZ', 'data': 'Mere pass bike nahi hai', 'message_order': 2, 'comments': ['']}",whoAreYou,4
"{'id': '3ZCLB3', 'data': 'Nahi', 'message_order': 4, 'comments': ['']}",greeting,4
"{'id': 'R1VHRX', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': 'S74XN6', 'data': 'I dnt hav a bike', 'message_order': 0, 'comments': ['']}",whoAreYou,4
"{'id': '3HBNB9', 'data': 'Which place', 'message_order': 5, 'comments': ['']}",whoAreYou,1
"{'id': '4VH9C4', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': 'J01QQ8', 'data': 'hi3', 'message_order': 3, 'comments': ['']}",location,3
"{'id': '47QSQU', 'data': 'Jai Shree Ram', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'P9IFVW', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'I2IX1I', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",greeting,2
"{'id': '9BPZX4', 'data': 'Hi hi hi', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': '1FHH3G', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'AT0QDV', 'data': 'Were it is', 'message_order': 4, 'comments': ['']}",greeting,1
"{'id': 'TYOIL1', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': '6LVRNV', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou,3
"{'id': '18NOXK', 'data': 'But I am student for F.Y.B.com \n I have no licence', 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': 'RC36KR', 'data': 'Stop', 'message_order': 0, 'comments': ['']}",notInterested,5
"{'id': 'FG3AD0', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",greeting,2
"{'id': 'YDGVDZ', 'data': 'LLR', 'message_order': 1, 'comments': ['']}",notInterested,6
"{'id': 'UD66D0', 'data': 'Ook', 'message_order': 2, 'comments': ['']}",notInterested,2
"{'id': '60BWU7', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'QVFONY', 'data': 'I have only LLR license', 'message_order': 0, 'comments': ['']}",greeting,6
"{'id': 'F520FD', 'data': 'Ok sure', 'message_order': 5, 'comments': ['']}",location,2
"{'id': 'M2V3MY', 'data': 'Ha', 'message_order': 3, 'comments': ['']}",location,3
"{'id': 'TH12ET', 'data': 'Good morning sir', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'ZR4LPT', 'data': 'sry i dnt hav an bike', 'message_order': 1, 'comments': ['']}",whoAreYou,4
"{'id': 'A4L2RQ', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'H8JDDA', 'data': 'hi', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'NUM69D', 'data': 'Acha', 'message_order': 4, 'comments': ['']}",whoAreYou,2
"{'id': 'S95CD9', 'data': 'I have LL', 'message_order': 5, 'comments': ['']}",notInterested,6
"{'id': 'DUXJTY', 'data': ""Both are too far I can't"", 'message_order': 3, 'comments': ['']}",notInterested,5
"{'id': 'HE3CNK', 'data': 'Wear your office bro', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,1
"{'id': '3RSTL8', 'data': 'Hiii', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': '6E05NH', 'data': 'LL is ther', 'message_order': 5, 'comments': ['']}",whoAreYou,6
"{'id': '5ZTPOG', 'data': 'Kaha par has job', 'message_order': 1, 'comments': ['']}",greeting,1
"{'id': '125VTF', 'data': 'Hi hi', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': '1W1QG5', 'data': 'ok', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': '3G2THN', 'data': 'Hi r', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'M37VXW', 'data': 'Okay', 'message_order': 4, 'comments': ['']}",notInterested,2
"{'id': 'CTYKF2', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",location,2
"{'id': 'SCODG1', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'RCK7RW', 'data': 'I have LLR next week lo licence vasthadi', 'message_order': 2, 'comments': ['']}",whoAreYou,6
"{'id': '59C1L2', 'data': 'Morning', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': 'VYVZZX', 'data': 'Which location', 'message_order': 1, 'comments': ['']}",whoAreYou,1
"{'id': 'WFIOJ9', 'data': 'Ur ofice adress', 'message_order': 2, 'comments': ['']}",greeting,1
"{'id': 'BQDNN3', 'data': 'Sorry', 'message_order': 1, 'comments': ['']}",location,4
"{'id': 'OYWTWP', 'data': 'No', 'message_order': 1, 'comments': ['']}",whoAreYou,4
"{'id': 'UNBFR7', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'P4OPF0', 'data': 'I have no bike', 'message_order': 2, 'comments': ['']}",greeting,4
"{'id': 'VI3CTF', 'data': 'thankuuu', 'message_order': 4, 'comments': ['']}",location,3
"{'id': 'MP6N06', 'data': 'Sir', 'message_order': 1, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'OHD91N', 'data': 'No', 'message_order': 2, 'comments': ['']}",notInterested,4
"{'id': 'A9TLL4', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",notInterested,3
"{'id': '0OAKKF', 'data': 'I dont have licience', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,4
"{'id': 'U46291', 'data': 'No thanks..', 'message_order': 1, 'comments': ['']}",whoAreYou,5
"{'id': 'PS9NBB', 'data': 'hi', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': 'S4JHKR', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting,2
"{'id': 'KYZWMM', 'data': ""Thank you sir but I don't have a bike."", 'message_order': 5, 'comments': ['']}",whoAreYou,4
"{'id': 'MIRO8C', 'data': 'Where is my location', 'message_order': 3, 'comments': ['']}",notInterested,1
"{'id': 'SK816L', 'data': 'Were', 'message_order': 4, 'comments': ['']}",notInterested,1
"{'id': 'TJ39V4', 'data': 'No', 'message_order': 4, 'comments': ['']}",notInterested,4
"{'id': '6O64I5', 'data': 'OK', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,2
"{'id': 'Z55STC', 'data': 'Hello sir', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': 'PN0CRH', 'data': 'Jus I have LLR', 'message_order': 1, 'comments': ['']}",notInterested,6
"{'id': 'XAF4BD', 'data': 'ok', 'message_order': 0, 'comments': ['']}",notInterested,2
"{'id': 'PQ130E', 'data': 'ok', 'message_order': 3, 'comments': ['']}",greeting,2
"{'id': 'NGTHRI', 'data': 'Interview kaha deni hogi', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,1
"{'id': '4KZQ0Y', 'data': 'But sir mere pass baik nahi hai. Kya aap meri helf kar sakate hai...', 'message_order': 5, 'comments': ['']}",whoAreYou,4
"{'id': '15UFCJ', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': 'JJUVZD', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': 'W3LA22', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'WRJ8Q8', 'data': 'Which place', 'message_order': 3, 'comments': ['']}",location,1
"{'id': 'E6LVPV', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'RKQX07', 'data': 'BYKE is next month cmng', 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': 'FOUG4I', 'data': 'Where is your office', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'F2XJYC', 'data': 'Hii', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': '1RH549', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'U5V6ND', 'data': 'Learning licence', 'message_order': 5, 'comments': ['']}",greeting,6
"{'id': '8UTUZ1', 'data': 'Okay', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'EKQTM4', 'data': 'Good morning sir /madam', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'OE7SNF', 'data': 'How r u', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'ZCO9UA', 'data': 'Par mere pass paise nahi he', 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': 'I0ISDR', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': '76YNKO', 'data': 'K', 'message_order': 4, 'comments': ['']}",whoAreYou,2
"{'id': '8SY3KF', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': '25ZYYK', 'data': 'Nahi he', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,4
"{'id': 'ZM4ZLD', 'data': 'No', 'message_order': 0, 'comments': ['']}",greeting,4
"{'id': 'UFXTB4', 'data': 'Sir', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'C1OPQ7', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': '38QAZJ', 'data': 'Ur location', 'message_order': 5, 'comments': ['']}",whoAreYou,1
"{'id': 'G88MTS', 'data': 'K', 'message_order': 1, 'comments': ['']}",notInterested,2
"{'id': 'R8HCBH', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'BX5G1V', 'data': 'Where job??', 'message_order': 0, 'comments': ['']}",greeting,1
"{'id': 'W196LI', 'data': '📷 Photo', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'V1COVM', 'data': 'Hello', 'message_order': 2, 'comments': ['']}",notInterested,3
"{'id': 'IBYHYC', 'data': 'Hi I m not looking for', 'message_order': 4, 'comments': ['']}",notInterested,5
"{'id': 'EXN27S', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",dontMeetRequirements,3
"{'id': '6AXZ5Q', 'data': 'Kk', 'message_order': 4, 'comments': ['']}",notInterested,2
"{'id': 'H973BM', 'data': '🙄 Its in banagaluru ,right ?', 'message_order': 5, 'comments': ['']}",greeting,1
"{'id': 'IPCGS7', 'data': 'Where is the office', 'message_order': 0, 'comments': ['']}",greeting,1
"{'id': 'UE1L7K', 'data': ""sry mam in father's business"", 'message_order': 0, 'comments': ['']}",whoAreYou,5
"{'id': 'S7GCMJ', 'data': 'K', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': 'EUAN4X', 'data': 'I dnt think so', 'message_order': 0, 'comments': ['']}",whoAreYou,4
"{'id': 'WQH1Z9', 'data': 'Hii', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'H75M02', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",location,3
"{'id': 'RTICPJ', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting,2
"{'id': 'D0S77P', 'data': 'Not interested thank you😊', 'message_order': 5, 'comments': ['']}",greeting,5
"{'id': 'BXHB25', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'TNGMNZ', 'data': 'Kahhpe hy job amrvati', 'message_order': 3, 'comments': ['']}",whoAreYou,1
"{'id': 'U87K5V', 'data': 'Wr is it ?', 'message_order': 3, 'comments': ['']}",whoAreYou,1
"{'id': 'VHK9ON', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",greeting,2
"{'id': '19B8WE', 'data': 'Learning license', 'message_order': 1, 'comments': ['']}",notInterested,6
